"time","pH"
1034970,6.8885
1035030,6.8885
1035090,6.8894
1035150,6.88975
1035210,6.89066666666667
1035270,6.8906
1035330,6.8916
1035390,6.8915
1035450,6.89233333333333
1035510,6.8926
1035570,6.894
1035630,6.8945
1035690,6.8945
1035750,6.89557142857143
1035810,6.896
1035870,6.89657142857143
1035930,6.897
1035990,6.8976
1036050,6.8985
1036110,6.89866666666667
1036170,6.8996
1036230,6.9005
1036290,6.90042857142857
1036350,6.9
1036410,6.8968
1036470,6.8945
1036530,6.892
1036590,6.8905
1036650,6.8902
1036710,6.8884
1036770,6.8885
1036830,6.888
1036890,6.8885
1036950,6.888
1037010,6.888
1037070,6.888
1037130,6.888
1037190,6.88833333333333
1037250,6.8885
1037310,6.889
1037370,6.88966666666667
1037430,6.88966666666667
1037490,6.89033333333333
1037550,6.8905
1037610,6.891
1037670,6.89133333333333
1037730,6.8916
1037790,6.8925
1037850,6.893
1037910,6.89342857142857
1037970,6.894
1038030,6.8945
1038090,6.895
1038150,6.89557142857143
1038210,6.89633333333333
1038270,6.8966
1038330,6.89742857142857
1038390,6.89757142857143
1038450,6.89833333333333
1038510,6.8986
1038570,6.8995
1038630,6.9002
1038690,6.90045454545455
1038750,6.9
1038810,6.8964
1038870,6.894
1038930,6.892
1038990,6.89066666666667
1039050,6.89033333333333
1039110,6.88942857142857
1039170,6.889
1039230,6.88866666666667
1039290,6.889
1039350,6.889
1039410,6.889
1039470,6.8895
1039530,6.8896
1039590,6.88966666666667
1039650,6.89057142857143
1039710,6.891
1039770,6.8916
1039830,6.892
1039890,6.89233333333333
1039950,6.89257142857143
1040010,6.8925
1040070,6.8935
1040130,6.89366666666667
1040190,6.89455555555555
1040250,6.8955
1040310,6.896
1040370,6.89633333333333
1040430,6.89666666666667
1040490,6.8975
1040550,6.8975
1040610,6.8985
1040670,6.8995
1040730,6.89966666666667
1040790,6.9005
1040850,6.9005
1040910,6.8995
1040970,6.896
1041030,6.8935
1041090,6.89233333333333
1041150,6.89133333333333
1041210,6.8904
1041270,6.88966666666667
1041330,6.88944444444444
1041390,6.8895
1041450,6.88957142857143
1041510,6.8895
1041570,6.8895
1041630,6.8895
1041690,6.8895
1041750,6.89
1041810,6.89066666666667
1041870,6.891
1041930,6.89133333333333
1041990,6.8915
1042050,6.89157142857143
1042110,6.892
1042170,6.8925
1042230,6.893
1042290,6.8936
1042350,6.894
1042410,6.8945
1042470,6.8945
1042530,6.89542857142857
1042590,6.8956
1042650,6.896
1042710,6.89666666666667
1042770,6.89733333333333
1042830,6.89775
1042890,6.8986
1042950,6.899
1043010,6.89966666666667
1043070,6.9
1043130,6.9006
1043190,6.9
1043250,6.897
1043310,6.894
1043370,6.89183333333333
1043430,6.89033333333333
1043490,6.88925
1043550,6.8885
1043610,6.8884
1043670,6.888
1043730,6.88755555555556
1043790,6.8875
1043850,6.888
1043910,6.888
1043970,6.88833333333333
1044030,6.88855555555556
1044090,6.8885
1044150,6.889
1044210,6.8896
1044270,6.8895
1044330,6.8905
1044390,6.8905
1044450,6.8916
1044510,6.892
1044570,6.8925
1044630,6.893
1044690,6.89357142857143
1044750,6.894
1044810,6.8945
1044870,6.895
1044930,6.8956
1044990,6.896
1045050,6.897
1045110,6.898
1045170,6.8985
1045230,6.8995
1045290,6.9
1045350,6.90057142857143
1045410,6.9015
1045470,6.9
1045530,6.8965
1045590,6.8924
1045650,6.8898
1045710,6.888
1045770,6.887
1045830,6.88633333333333
1045890,6.8855
1045950,6.885
1046010,6.885
1046070,6.8845
1046130,6.88444444444444
1046190,6.8845
1046250,6.8844
1046310,6.8845
1046370,6.8845
1046430,6.88466666666667
1046490,6.885
1046550,6.885
1046610,6.8855
1046670,6.886
1046730,6.8864
1046790,6.8866
1046850,6.88733333333333
1046910,6.88766666666667
1046970,6.8885
1047030,6.8885
1047090,6.8895
1047150,6.8895
1047210,6.89
1047270,6.8906
1047330,6.8915
1047390,6.8915
1047450,6.8925
1047510,6.8935
1047570,6.8935
1047630,6.8945
1047690,6.8955
1047750,6.8955
1047810,6.8965
1047870,6.897
1047930,6.8975
1047990,6.8985
1048050,6.89933333333333
1048110,6.89955555555556
1048170,6.9
1048230,6.90057142857143
1048290,6.9005
1048350,6.8986
1048410,6.895
1048470,6.893
1048530,6.89133333333333
1048590,6.8905
1048650,6.8895
1048710,6.88966666666667
1048770,6.8895
1048830,6.89
1048890,6.89
1048950,6.89
1049010,6.89042857142857
1049070,6.8906
1049130,6.89042857142857
1049190,6.8905
1049250,6.8906
1049310,6.891
1049370,6.8915
1049430,6.8916
1049490,6.8915
1049550,6.8925
1049610,6.893
1049670,6.89357142857143
1049730,6.894
1049790,6.89433333333333
1049850,6.89466666666667
1049910,6.8954
1049970,6.89557142857143
1050030,6.89566666666667
1050090,6.89666666666667
1050150,6.897
1050210,6.89766666666667
1050270,6.898
1050330,6.8985
1050390,6.89866666666667
1050450,6.89966666666667
1050510,6.9
1050570,6.9006
1050630,6.90033333333333
1050690,6.898
1050750,6.895
1050810,6.8925
1050870,6.8914
1050930,6.89042857142857
1050990,6.8896
1051050,6.88946153846154
1051110,6.8895
1051170,6.889
1051230,6.889
1051290,6.88933333333333
1051350,6.88957142857143
1051410,6.88942857142857
1051470,6.8895
1051530,6.89
1051590,6.89057142857143
1051650,6.89066666666667
1051710,6.891
1051770,6.89142857142857
1051830,6.892
1051890,6.89257142857143
1051950,6.893
1052010,6.894
1052070,6.8945
1052130,6.8945
1052190,6.895
1052250,6.8956
1052310,6.8964
1052370,6.89675
1052430,6.89766666666667
1052490,6.898
1052550,6.8986
1052610,6.8995
1052670,6.90033333333333
1052730,6.9006
1052790,6.89983333333333
1052850,6.897
1052910,6.894
1052970,6.89183333333333
1053030,6.8905
1053090,6.89033333333333
1053150,6.8894
1053210,6.8895
1053270,6.889
1053330,6.8885
1053390,6.88866666666667
1053450,6.889
1053510,6.889
1053570,6.8894
1053630,6.8895
1053690,6.88975
1053750,6.8905
1053810,6.891
1053870,6.8915
1053930,6.8915
1053990,6.8925
1054050,6.893
1054110,6.893
1054170,6.89357142857143
1054230,6.89433333333333
1054290,6.8946
1054350,6.89533333333333
1054410,6.89566666666667
1054470,6.8965
1054530,6.897
1054590,6.89757142857143
1054650,6.8985
1054710,6.89866666666667
1054770,6.8996
1054830,6.9004
1054890,6.901
1054950,6.90133333333333
1055010,6.899
1055070,6.8955
1055130,6.89116666666667
1055190,6.8885
1055250,6.8865
1055310,6.885
1055370,6.88383333333333
1055430,6.883
1055490,6.8824
1055550,6.882
1055610,6.88166666666667
1055670,6.88142857142857
1055730,6.88157142857143
1055790,6.8815
1055850,6.8815
1055910,6.8815
1055970,6.882
1056030,6.882
1056090,6.8826
1056150,6.88244444444444
1056210,6.8826
1056270,6.88333333333333
1056330,6.8835
1056390,6.8836
1056450,6.8844
1056510,6.88466666666667
1056570,6.88533333333333
1056630,6.8855
1056690,6.886
1056750,6.8866
1056810,6.888
1056870,6.8885
1056930,6.88866666666667
1056990,6.88957142857143
1057050,6.8905
1057110,6.891
1057170,6.89155555555556
1057230,6.89233333333333
1057290,6.8926
1057350,6.89366666666667
1057410,6.89433333333333
1057470,6.89533333333333
1057530,6.8956
1057590,6.8964
1057650,6.89666666666667
1057710,6.8975
1057770,6.89833333333333
1057830,6.899
1057890,6.89966666666667
1057950,6.9
1058010,6.9006
1058070,6.90066666666667
1058130,6.89971428571429
1058190,6.89844444444445
1058250,6.8975
1058310,6.8974
1058370,6.89566666666667
1058430,6.89483333333333
1058490,6.8938
1058550,6.89333333333333
1058610,6.89242857142857
1058670,6.892
1058730,6.8915
1058790,6.8915
1058850,6.891
1058910,6.891
1058970,6.891
1059030,6.891
1059090,6.891
1059150,6.8914
1059210,6.89155555555556
1059270,6.8915
1059330,6.892
1059390,6.892
1059450,6.89257142857143
1059510,6.8925
1059570,6.893
1059630,6.89357142857143
1059690,6.8945
1059750,6.8945
1059810,6.895
1059870,6.89557142857143
1059930,6.89566666666667
1059990,6.89654545454545
1060050,6.897
1060110,6.8975
1060170,6.89766666666667
1060230,6.8984
1060290,6.89857142857143
1060350,6.89933333333333
1060410,6.89957142857143
1060470,6.9005
1060530,6.90055555555555
1060590,6.9
1060650,6.897
1060710,6.8945
1060770,6.8925
1060830,6.89142857142857
1060890,6.891
1060950,6.89033333333333
1061010,6.8895
1061070,6.8895
1061130,6.88933333333333
1061190,6.889
1061250,6.8895
1061310,6.8895
1061370,6.8895
1061430,6.88966666666667
1061490,6.8906
1061550,6.8905
1061610,6.891
1061670,6.8915
1061730,6.892
1061790,6.8925
1061850,6.8925
1061910,6.8934
1061970,6.8936
1062030,6.89442857142857
1062090,6.895
1062150,6.8956
1062210,6.896
1062270,6.8966
1062330,6.8975
1062390,6.8975
1062450,6.8985
1062510,6.89933333333333
1062570,6.89957142857143
1062630,6.9005
1062690,6.9004
1062750,6.899
1062810,6.8965
1062870,6.893
1062930,6.891
1062990,6.8894
1063050,6.8875
1063110,6.8875
1063170,6.8866
1063230,6.886
1063290,6.88566666666667
1063350,6.8855
1063410,6.88542857142857
1063470,6.8855
1063530,6.88544444444444
1063590,6.88555555555556
1063650,6.8855
1063710,6.8865
1063770,6.8875
1063830,6.8875
1063890,6.888
1063950,6.8885
1064010,6.88844444444444
1064070,6.88875
1064130,6.8895
1064190,6.8896
1064250,6.89
1064310,6.8906
1064370,6.89066666666667
1064430,6.8915
1064490,6.892
1064550,6.8925
1064610,6.893
1064670,6.894
1064730,6.8945
1064790,6.89466666666667
1064850,6.8955
1064910,6.896
1064970,6.8964
1065030,6.89675
1065090,6.89755555555556
1065150,6.8985
1065210,6.89883333333333
1065270,6.89955555555556
1065330,6.9005
1065390,6.9005
1065450,6.9005
1065510,6.898
1065570,6.8952
1065630,6.892
1065690,6.89
1065750,6.88885714285714
1065810,6.888
1065870,6.8875
1065930,6.887
1065990,6.887
1066050,6.887
1066110,6.887
1066170,6.88675
1066230,6.887
1066290,6.88733333333333
1066350,6.8875
1066410,6.8876
1066470,6.888
1066530,6.88857142857143
1066590,6.88942857142857
1066650,6.88957142857143
1066710,6.8905
1066770,6.89066666666667
1066830,6.8915
1066890,6.89166666666667
1066950,6.892
1067010,6.89257142857143
1067070,6.893
1067130,6.89357142857143
1067190,6.8944
1067250,6.89466666666667
1067310,6.8955
1067370,6.896
1067430,6.89655555555555
1067490,6.897
1067550,6.8976
1067610,6.8985
1067670,6.89933333333333
1067730,6.89955555555556
1067790,6.9005
1067850,6.90042857142857
1067910,6.8985
1067970,6.896
1068030,6.8935
1068090,6.892
1068150,6.8915
1068210,6.891
1068270,6.891
1068330,6.89066666666667
1068390,6.891
1068450,6.891
1068510,6.891
1068570,6.8915
1068630,6.8915
1068690,6.892
1068750,6.89266666666667
1068810,6.893
1068870,6.8935
1068930,6.894
1068990,6.89466666666667
1069050,6.89483333333333
1069110,6.89554545454545
1069170,6.8955
1069230,6.896
1069290,6.8965
1069350,6.897
1069410,6.898
1069470,6.898
1069530,6.8985
1069590,6.8994
1069650,6.89966666666667
1069710,6.9005
1069770,6.901
1069830,6.9
1069890,6.89757142857143
1069950,6.894
1070010,6.8908
1070070,6.8885
1070130,6.887
1070190,6.8864
1070250,6.8855
1070310,6.8855
1070370,6.885
1070430,6.885
1070490,6.88466666666667
1070550,6.8845
1070610,6.8845
1070670,6.885
1070730,6.885
1070790,6.8856
1070850,6.8855
1070910,6.886
1070970,6.886
1071030,6.8865
1071090,6.8875
1071150,6.88766666666667
1071210,6.8886
1071270,6.889
1071330,6.88944444444444
1071390,6.88975
1071450,6.891
1071510,6.8905
1071570,6.8915
1071630,6.892
1071690,6.8926
1071750,6.8935
1071810,6.8935
1071870,6.8944
1071930,6.895
1071990,6.8956
1072050,6.896
1072110,6.8965
1072170,6.89757142857143
1072230,6.89766666666667
1072290,6.8986
1072350,6.89966666666667
1072410,6.89966666666667
1072470,6.90057142857143
1072530,6.9005
1072590,6.89816666666667
1072650,6.896
1072710,6.893
1072770,6.89166666666667
1072830,6.89033333333333
1072890,6.8895
1072950,6.889
1073010,6.889
1073070,6.889
1073130,6.8885
1073190,6.889
1073250,6.889
1073310,6.8896
1073370,6.8895
1073430,6.89
1073490,6.8905
1073550,6.8905
1073610,6.89142857142857
1073670,6.89166666666667
1073730,6.89233333333333
1073790,6.89285714285714
1073850,6.8935
1073910,6.8935
1073970,6.8944
1074030,6.89485714285714
1074090,6.89557142857143
1074150,6.896
1074210,6.89655555555556
1074270,6.89742857142857
1074330,6.89766666666667
1074390,6.8985
1074450,6.899
1074510,6.8996
1074570,6.9005
1074630,6.901
1074690,6.8995
1074750,6.8976
1074810,6.89425
1074870,6.8905
1074930,6.88971428571429
1074990,6.8885
1075050,6.88833333333333
1075110,6.888
1075170,6.88766666666667
1075230,6.8875
1075290,6.888
1075350,6.888
1075410,6.888
1075470,6.88842857142857
1075530,6.88857142857143
1075590,6.889
1075650,6.8896
1075710,6.89
1075770,6.89
1075830,6.8906
1075890,6.89133333333333
1075950,6.8916
1076010,6.8925
1076070,6.89266666666667
1076130,6.8935
1076190,6.894
1076250,6.89455555555555
1076310,6.895
1076370,6.8956
1076430,6.8964
1076490,6.8966
1076550,6.8975
1076610,6.89833333333333
1076670,6.89866666666667
1076730,6.8995
1076790,6.9005
1076850,6.9005
1076910,6.9
1076970,6.8985
1077030,6.8955
1077090,6.8925
1077150,6.8905
1077210,6.88942857142857
1077270,6.888
1077330,6.88775
1077390,6.88742857142857
1077450,6.887
1077510,6.887
1077570,6.8865
1077630,6.887
1077690,6.887
1077750,6.8875
1077810,6.8876
1077870,6.8875
1077930,6.88833333333333
1077990,6.88857142857143
1078050,6.889
1078110,6.8895
1078170,6.8896
1078230,6.89033333333333
1078290,6.8906
1078350,6.89133333333333
1078410,6.8916
1078470,6.892
1078530,6.89257142857143
1078590,6.89333333333333
1078650,6.89366666666667
1078710,6.89442857142857
1078770,6.895
1078830,6.8956
1078890,6.896
1078950,6.89666666666667
1079010,6.8975
1079070,6.8975
1079130,6.8985
1079190,6.89933333333333
1079250,6.8996
1079310,6.9005
1079370,6.901
1079430,6.9002
1079490,6.89728571428572
1079550,6.8942
1079610,6.8915
1079670,6.8896
1079730,6.8886
1079790,6.888
1079850,6.88742857142857
1079910,6.887
1079970,6.8865
1080030,6.88666666666667
1080090,6.887
1080150,6.8865
1080210,6.887
1080270,6.88733333333333
1080330,6.88757142857143
1080390,6.8875
1080450,6.8885
1080510,6.8885
1080570,6.889
1080630,6.88933333333333
1080690,6.89
1080750,6.8905
1080810,6.89066666666667
1080870,6.89142857142857
1080930,6.89175
1080990,6.8926
1081050,6.89333333333333
1081110,6.8936
1081170,6.894
1081230,6.8945
1081290,6.8955
1081350,6.8955
1081410,6.8965
1081470,6.8975
1081530,6.89757142857143
1081590,6.8985
1081650,6.89866666666667
1081710,6.89957142857143
1081770,6.9
1081830,6.90066666666667
1081890,6.9004
1081950,6.898
1082010,6.895
1082070,6.89333333333333
1082130,6.8915
1082190,6.8905
1082250,6.88933333333333
1082310,6.88933333333333
1082370,6.88842857142857
1082430,6.88866666666667
1082490,6.88933333333333
1082550,6.88975
1082610,6.89
1082670,6.89
1082730,6.8895
1082790,6.89
1082850,6.891
1082910,6.8905
1082970,6.891
1083030,6.8915
1083090,6.8915
1083150,6.89233333333333
1083210,6.89254545454545
1083270,6.893
1083330,6.8935
1083390,6.894
1083450,6.8945
1083510,6.89533333333333
1083570,6.89557142857143
1083630,6.896
1083690,6.8965
1083750,6.8965
1083810,6.8975
1083870,6.8975
1083930,6.8985
1083990,6.899
1084050,6.9
1084110,6.90033333333333
1084170,6.90066666666667
1084230,6.90016666666667
1084290,6.89616666666667
1084350,6.893
1084410,6.8905
1084470,6.88883333333333
1084530,6.8875
1084590,6.887
1084650,6.88633333333333
1084710,6.88566666666667
1084770,6.8856
1084830,6.88542857142857
1084890,6.88566666666667
1084950,6.8855
1085010,6.886
1085070,6.88633333333333
1085130,6.8865
1085190,6.88657142857143
1085250,6.88733333333333
1085310,6.88757142857143
1085370,6.8875
1085430,6.8885
1085490,6.889
1085550,6.88955555555556
1085610,6.88966666666667
1085670,6.8906
1085730,6.891
1085790,6.8916
1085850,6.8925
1085910,6.89333333333333
1085970,6.89366666666667
1086030,6.89457142857143
1086090,6.895
1086150,6.896
1086210,6.89633333333333
1086270,6.8966
1086330,6.8975
1086390,6.8985
1086450,6.8985
1086510,6.89942857142857
1086570,6.89966666666667
1086630,6.9005
1086690,6.9005
1086750,6.9
1086810,6.897
1086870,6.8942
1086930,6.89183333333333
1086990,6.89016666666667
1087050,6.8895
1087110,6.8885
1087170,6.8886
1087230,6.888
1087290,6.888
1087350,6.888
1087410,6.888
1087470,6.88854545454545
1087530,6.8885
1087590,6.889
1087650,6.88933333333333
1087710,6.88957142857143
1087770,6.89
1087830,6.8906
1087890,6.89133333333333
1087950,6.89155555555556
1088010,6.892
1088070,6.89233333333333
1088130,6.893
1088190,6.89366666666667
1088250,6.8944
1088310,6.89457142857143
1088370,6.89542857142857
1088430,6.89625
1088490,6.89657142857143
1088550,6.897
1088610,6.8976
1088670,6.8986
1088730,6.899
1088790,6.89957142857143
1088850,6.8995
1088910,6.9005
1088970,6.90133333333333
1089030,6.9
1089090,6.89683333333333
1089150,6.8924
1089210,6.891
1089270,6.889
1089330,6.8885
1089390,6.8875
1089450,6.887
1089510,6.8866
1089570,6.8865
1089630,6.88666666666667
1089690,6.88666666666667
1089750,6.88666666666667
1089810,6.887
1089870,6.887
1089930,6.8875
1089990,6.8875
1090050,6.88825
1090110,6.88833333333333
1090170,6.88857142857143
1090230,6.889
1090290,6.88955555555556
1090350,6.89
1090410,6.8905
1090470,6.891
1090530,6.8916
1090590,6.8925
1090650,6.89257142857143
1090710,6.893
1090770,6.894
1090830,6.8945
1090890,6.895
1090950,6.89557142857143
1091010,6.89633333333333
1091070,6.89666666666667
1091130,6.8975
1091190,6.89766666666667
1091250,6.8986
1091310,6.8994
1091370,6.9004
1091430,6.9006
1091490,6.9005
1091550,6.8986
1091610,6.8948
1091670,6.8925
1091730,6.8905
1091790,6.8894
1091850,6.88842857142857
1091910,6.8885
1091970,6.8875
1092030,6.88757142857143
1092090,6.88733333333333
1092150,6.88757142857143
1092210,6.8875
1092270,6.8875
1092330,6.8875
1092390,6.8885
1092450,6.8885
1092510,6.8885
1092570,6.889
1092630,6.8895
1092690,6.8895
1092750,6.8905
1092810,6.8905
1092870,6.891
1092930,6.89157142857143
1092990,6.892
1093050,6.89257142857143
1093110,6.8935
1093170,6.8935
1093230,6.8945
1093290,6.8955
1093350,6.8955
1093410,6.896
1093470,6.89666666666667
1093530,6.8975
1093590,6.89833333333333
1093650,6.8986
1093710,6.8995
1093770,6.9
1093830,6.9006
1093890,6.9005
1093950,6.89883333333333
1094010,6.8955
1094070,6.8926
1094130,6.89
1094190,6.88842857142857
1094250,6.8875
1094310,6.8875
1094370,6.887
1094430,6.887
1094490,6.88666666666667
1094550,6.887
1094610,6.8875
1094670,6.8875
1094730,6.88766666666667
1094790,6.8885
1094850,6.88857142857143
1094910,6.8885
1094970,6.8895
1095030,6.88957142857143
1095090,6.89
1095150,6.8905
1095210,6.891
1095270,6.8915
1095330,6.8915
1095390,6.89257142857143
1095450,6.89266666666667
1095510,6.89357142857143
1095570,6.8945
1095630,6.8946
1095690,6.89533333333333
1095750,6.896
1095810,6.89655555555555
1095870,6.897
1095930,6.89757142857143
1095990,6.8985
1096050,6.8986
1096110,6.8994
1096170,6.89975
1096230,6.90066666666667
1096290,6.9005
1096350,6.898
1096410,6.8958
1096470,6.8935
1096530,6.89242857142857
1096590,6.89133333333333
1096650,6.8906
1096710,6.89045454545454
1096770,6.89
1096830,6.89
1096890,6.8905
1096950,6.8905
1097010,6.89057142857143
1097070,6.89055555555555
1097130,6.891
1097190,6.8915
1097250,6.8915
1097310,6.892
1097370,6.8925
1097430,6.893
1097490,6.89357142857143
1097550,6.89433333333333
1097610,6.89457142857143
1097670,6.8955
1097730,6.8956
1097790,6.896
1097850,6.89657142857143
1097910,6.897
1097970,6.89766666666667
1098030,6.898
1098090,6.8986
1098150,6.8985
1098210,6.89966666666667
1098270,6.9
1098330,6.90066666666667
1098390,6.901
1098450,6.8999
1098510,6.896
1098570,6.893
1098630,6.8915
1098690,6.89
1098750,6.8894
1098810,6.8885
1098870,6.8885
1098930,6.888
1098990,6.888
1099050,6.888
1099110,6.888
1099170,6.8885
1099230,6.8885
1099290,6.88857142857143
1099350,6.8885
1099410,6.88942857142857
1099470,6.88957142857143
1099530,6.88966666666667
1099590,6.89066666666667
1099650,6.891
1099710,6.8915
1099770,6.8915
1099830,6.89233333333333
1099890,6.89257142857143
1099950,6.8936
1100010,6.8935
1100070,6.8944
1100130,6.89457142857143
1100190,6.895
1100250,6.89557142857143
1100310,6.8965
1100370,6.8965
1100430,6.8975
1100490,6.89833333333333
1100550,6.89857142857143
1100610,6.8985
1100670,6.8995
1100730,6.89966666666667
1100790,6.9006
1100850,6.9005
1100910,6.8996
1100970,6.8955
1101030,6.8925
1101090,6.89083333333333
1101150,6.88942857142857
1101210,6.888
1101270,6.88833333333333
1101330,6.8875
1101390,6.8875
1101450,6.8875
1101510,6.8875
1101570,6.8875
1101630,6.888
1101690,6.888
1101750,6.888
1101810,6.88857142857143
1101870,6.88844444444445
1101930,6.889
1101990,6.88933333333333
1102050,6.8896
1102110,6.89
1102170,6.89044444444444
1102230,6.891
1102290,6.89166666666667
1102350,6.8915
1102410,6.8925
1102470,6.893
1102530,6.8935
1102590,6.894
1102650,6.89457142857143
1102710,6.895
1102770,6.8956
1102830,6.8965
1102890,6.8965
1102950,6.8975
1103010,6.89833333333333
1103070,6.8986
1103130,6.8995
1103190,6.8995
1103250,6.9006
1103310,6.9005
1103370,6.898
1103430,6.8945
1103490,6.8915
1103550,6.89
1103610,6.88933333333333
1103670,6.888
1103730,6.88745454545455
1103790,6.8875
1103850,6.887
1103910,6.88666666666667
1103970,6.8865
1104030,6.887
1104090,6.8875
1104150,6.8875
1104210,6.8875
1104270,6.88833333333333
1104330,6.88866666666667
1104390,6.8885
1104450,6.889
1104510,6.8894
1104570,6.89
1104630,6.8905
1104690,6.8905
1104750,6.8914
1104810,6.892
1104870,6.8926
1104930,6.893
1104990,6.8936
1105050,6.8945
1105110,6.89457142857143
1105170,6.8955
1105230,6.8965
1105290,6.8965
1105350,6.8975
1105410,6.8975
1105470,6.8985
1105530,6.89933333333333
1105590,6.9
1105650,6.90066666666667
1105710,6.9015
1105770,6.9
1105830,6.8968
1105890,6.8945
1105950,6.8925
1106010,6.89133333333333
1106070,6.8905
1106130,6.8894
1106190,6.889
1106250,6.8885
1106310,6.8885
1106370,6.8885
1106430,6.8885
1106490,6.8885
1106550,6.889
1106610,6.889
1106670,6.88933333333333
1106730,6.8895
1106790,6.8895
1106850,6.89
1106910,6.8904
1106970,6.8905
1107030,6.8906
1107090,6.8915
1107150,6.8915
1107210,6.8925
1107270,6.8925
1107330,6.89333333333333
1107390,6.89366666666667
1107450,6.89433333333333
1107510,6.89466666666667
1107570,6.8955
1107630,6.8962
1107690,6.8965
1107750,6.8975
1107810,6.898
1107870,6.89833333333333
1107930,6.8985
1107990,6.8995
1108050,6.9
1108110,6.9006
1108170,6.9
1108230,6.897
1108290,6.894
1108350,6.8915
1108410,6.89033333333333
1108470,6.8895
1108530,6.8885
1108590,6.8885
1108650,6.8885
1108710,6.88833333333333
1108770,6.8885
1108830,6.8885
1108890,6.888
1108950,6.888
1109010,6.8885
1109070,6.8885
1109130,6.889
1109190,6.889
1109250,6.88966666666667
1109310,6.8895
1109370,6.8905
1109430,6.8905
1109490,6.891
1109550,6.89157142857143
1109610,6.89233333333333
1109670,6.8926
1109730,6.8934
1109790,6.89366666666667
1109850,6.8945
1109910,6.89466666666667
1109970,6.8956
1110030,6.896
1110090,6.8965
1110150,6.8974
1110210,6.89766666666667
1110270,6.8985
1110330,6.899
1110390,6.8995
1110450,6.9005
1110510,6.90066666666667
1110570,6.90016666666667
1110630,6.89683333333333
1110690,6.893
1110750,6.891
1110810,6.8904
1110870,6.8895
1110930,6.889
1110990,6.8885
1111050,6.8885
1111110,6.8885
1111170,6.8886
1111230,6.889
1111290,6.88866666666667
1111350,6.88966666666667
1111410,6.8895
1111470,6.89
1111530,6.89
1111590,6.89057142857143
1111650,6.89066666666667
1111710,6.89157142857143
1111770,6.8915
1111830,6.89233333333333
1111890,6.8926
1111950,6.8934
1112010,6.8936
1112070,6.8945
1112130,6.895
1112190,6.89555555555556
1112250,6.8965
1112310,6.89675
1112370,6.8976
1112430,6.898
1112490,6.8986
1112550,6.8995
1112610,6.9005
1112670,6.9005
1112730,6.901
1112790,6.8988
1112850,6.896
1112910,6.894
1112970,6.8915
1113030,6.89111111111111
1113090,6.8904
1113150,6.8894
1113210,6.889
1113270,6.889
1113330,6.889
1113390,6.8885
1113450,6.889
1113510,6.889
1113570,6.88933333333333
1113630,6.88955555555556
1113690,6.8895
1113750,6.88966666666667
1113810,6.8905
1113870,6.8906
1113930,6.891
1113990,6.89155555555556
1114050,6.892
1114110,6.8926
1114170,6.893
1114230,6.8935
1114290,6.894
1114350,6.8946
1114410,6.8955
1114470,6.8955
1114530,6.8965
1114590,6.8975
1114650,6.89825
1114710,6.89866666666667
1114770,6.89944444444444
1114830,6.9
1114890,6.90055555555556
1114950,6.8995
1115010,6.8965
1115070,6.89383333333333
1115130,6.8915
1115190,6.891
1115250,6.8905
1115310,6.88966666666667
1115370,6.87823076923077
1115430,6.8735
1115490,6.8695
1115550,6.8678
1115610,6.866
1115670,6.865
1115730,6.864
1115790,6.8635
1115850,6.863
1115910,6.863
1115970,6.8625
1116030,6.8625
1116090,6.86233333333333
1116150,6.8625
1116210,6.86253846153846
1116270,6.86266666666667
1116330,6.8625
1116390,6.86333333333333
1116450,6.86357142857143
1116510,6.86366666666667
1116570,6.8645
1116630,6.8645
1116690,6.865
1116750,6.865
1116810,6.8655
1116870,6.86566666666667
1116930,6.86566666666667
1116990,6.86666666666667
1117050,6.867
1117110,6.8676
1117170,6.868
1117230,6.86857142857143
1117290,6.8695
1117350,6.87
1117410,6.87
1117470,6.86942857142857
1117530,6.869
1117590,6.869
1117650,6.869
1117710,6.869
1117770,6.869
1117830,6.86866666666667
1117890,6.869
1117950,6.869
1118010,6.869
1118070,6.869
1118130,6.8696
1118190,6.8706
1118250,6.8725
1118310,6.87366666666667
1118370,6.87466666666667
1118430,6.876
1118490,6.87633333333333
1118550,6.87655555555556
1118610,6.877
1118670,6.8775
1118730,6.87833333333333
1118790,6.8786
1118850,6.8795
1118910,6.88
1118970,6.88066666666667
1119030,6.8808
1119090,6.88183333333333
1119150,6.8826
1119210,6.8835
1119270,6.884
1119330,6.8845
1119390,6.885
1119450,6.88557142857143
1119510,6.88566666666667
1119570,6.886
1119630,6.88654545454545
1119690,6.887
1119750,6.8875
1119810,6.888
1119870,6.8885
1119930,6.8885
1119990,6.8895
1120050,6.8905
1120110,6.891
1120170,6.892
1120230,6.8925
1120290,6.893
1120350,6.8936
1120410,6.8945
1120470,6.8955
1120530,6.8956
1120590,6.8965
1120650,6.897
1120710,6.89766666666667
1120770,6.8985
1120830,6.899
1120890,6.8996
1120950,6.8965
1121010,6.89125
1121070,6.889
1121130,6.88766666666667
1121190,6.88733333333333
1121250,6.88633333333333
1121310,6.8865
1121370,6.886
1121430,6.8865
1121490,6.884625
1121550,6.8808
1121610,6.88
1121670,6.879
1121730,6.879
1121790,6.87933333333333
1121850,6.879
1121910,6.8795
1121970,6.87954545454545
1122030,6.88
1122090,6.8805
1122150,6.8805
1122210,6.88066666666667
1122270,6.881
1122330,6.881
1122390,6.88166666666667
1122450,6.882
1122510,6.8826
1122570,6.8835
